name,gender,disciplines,country
HOCKOVA Vanesa,Female,['Shooting'],Slovakia
JANY Patrik,Male,['Shooting'],Slovakia
JENCUSOVA Nora,Female,['Cycling Road'],Slovakia
KATERINKA CZAKOVA Maria,Female,['Athletics'],Slovakia
KOVACOCY Marian,Male,['Shooting'],Slovakia
KUBIS Lukas,Male,['Cycling Road'],Slovakia
MORVAY Michal,Male,['Athletics'],Slovakia
PANKOVA Zuzana,Female,['Canoe Slalom'],Slovakia
REHAK STEFECEKOVA Zuzana,Female,['Shooting'],Slovakia
JESSICA Triebelova,Female,['Boxing'],Slovakia
WANG Yang,Male,['Table Tennis'],Slovakia
KRISTO Katarina,Female,['Judo'],Croatia
BRANSER Marie,Female,['Judo'],Guinea
ESTEVES Mariana,Female,['Judo'],Guinea
KISS Agnes Anna,Female,['Canoe Sprint'],Hungary
SODERQVIST Jakob,Male,['Cycling Road'],Sweden
ANDERSSON Caroline,Female,['Cycling Road'],Sweden
DIALLO Demba,Male,['Football'],Mali
LINDFORS Caisa-Marie,Female,['Athletics'],Sweden
WIKSTROM Carolina,Female,['Athletics'],Sweden
DUPLANTIS Armand,Male,['Athletics'],Sweden
JOHANSSON Axelina,Female,['Athletics'],Sweden
BENGTSTROM Carl,Male,['Athletics'],Sweden
STAHL Daniel,Male,['Athletics'],Sweden
ROOS Fanny,Female,['Athletics'],Sweden
LARSSON Henrik,Male,['Athletics'],Sweden
KRAMER Andreas,Male,['Athletics'],Sweden
HENRIKSSON Julia,Female,['Athletics'],Sweden
ALMGREN Andreas,Male,['Athletics'],Sweden
ASKAG Maja,Female,['Athletics'],Sweden
DOUCOURE Fode,Male,['Football'],Mali
LINDAHL Nora,Female,['Athletics'],Sweden
EDLUND Oskar,Male,['Athletics'],Sweden
KARLSTROM Perseus,Male,['Athletics'],Sweden
CARLSSON Ragnar,Male,['Athletics'],Sweden
PIHLSTROM Samuel,Male,['Athletics'],Sweden
HASSAN Suldan,Male,['Athletics'],Sweden
LOFMAN Thea,Female,['Athletics'],Sweden
MONTLER Thobias,Male,['Athletics'],Sweden
KAMGA Vanessa,Female,['Athletics'],Sweden
ERLANDSSON Erik,Male,['Athletics'],Sweden
GUTIERREZ Israel,Male,['Shooting'],El Salvador
TJON EN FA Jair,Male,['Cycling Track'],Suriname
MEDINA ROCA Ayamey Damiana,Female,['Weightlifting'],Cuba
KUO Hsing-Chun,Female,['Weightlifting'],Chinese Taipei
CHEN Wen-Huei,Female,['Weightlifting'],Chinese Taipei
GAN Ching Hwee,Female,['Swimming'],Singapore
FANG Wan-Ling,Female,['Weightlifting'],Chinese Taipei
YILDIRIM Enver,Male,['Fencing'],Türkiye
ERBIL Nisanur,Female,['Fencing'],Türkiye
OPEYORI Anuoluwapo Juwon,Male,['Badminton'],Nigeria
TSIKHANTSOU Yauheni,Male,['Weightlifting'],AIN
YANG Kun-Pi,Male,['Shooting'],Chinese Taipei
LIN Yi Chun,Female,['Shooting'],Chinese Taipei
LEE Meng Yuan,Male,['Shooting'],Chinese Taipei
TIEN Chia Chen,Female,['Shooting'],Chinese Taipei
LIU Heng Yu,Female,['Shooting'],Chinese Taipei
WU Chia Ying,Female,['Shooting'],Chinese Taipei
LIU Wan-Yu,Female,['Shooting'],Chinese Taipei
YU Ai Wen,Female,['Shooting'],Chinese Taipei
DURKACZ Damian,Male,['Boxing'],Poland
TAN Pearly,Female,['Badminton'],Malaysia
YILDIZ Salih,Male,['Judo'],Türkiye
SOH Wooi Yik,Male,['Badminton'],Malaysia
DEMIREL Muhammed,Male,['Judo'],Türkiye
KOPASZ Balint,Male,['Canoe Sprint'],Hungary
ALBAYRAK Vedat,Male,['Judo'],Türkiye
STOJKOVIC Lena,Female,['Taekwondo'],Croatia
SAPINA Ivan,Male,['Taekwondo'],Croatia
ZGANK Mihael,Male,['Judo'],Türkiye
TATAROGLU Ibrahim,Male,['Judo'],Türkiye
BEDER Tugce,Female,['Judo'],Türkiye
KULI Istvan,Male,['Canoe Sprint'],Hungary
OGEL Fidan,Female,['Judo'],Türkiye
OZDEMIR Kayra,Female,['Judo'],Türkiye
CARABANA Nahuel,Male,['Athletics'],Andorra
TAI Tzu Ying,Female,['Badminton'],Chinese Taipei
CHOU Tien Chen,Male,['Badminton'],Chinese Taipei
WANG Chi-Lin,Male,['Badminton'],Chinese Taipei
LEE Yang,Male,['Badminton'],Chinese Taipei
DERKACH Dariya,Female,['Athletics'],Italy
BOUIH Yassin,Male,['Athletics'],Italy
RIVA Federico,Male,['Athletics'],Italy
YE Hong Wei,Male,['Badminton'],Chinese Taipei
ORSONI Riccardo,Male,['Athletics'],Italy
ALTINKAYA Sibel,Female,['Table Tennis'],Türkiye
DEMIRHAN YAVUZ Evin,Female,['Wrestling'],Türkiye
YETGIL Zeyne,Female,['Wrestling'],Türkiye
CAVUSOGLU TOSUN Buse,Female,['Wrestling'],Türkiye
BAS Nesrin,Female,['Wrestling'],Türkiye
ADAR YIGIT Yasemin,Female,['Wrestling'],Türkiye
NADAS Bence,Male,['Canoe Sprint'],Hungary
NAGY Bianka,Female,['Canoe Sprint'],Hungary
KAGIMU Charles,Male,['Cycling Road'],Uganda
CIFTCI Ibrahim,Male,['Wrestling'],Türkiye
AKGUL Taha,Male,['Wrestling'],Türkiye
DIALLO Hamidou,Male,['Football'],Mali
PUPP Noemi,Female,['Canoe Sprint'],Hungary
MAKHMADBEKOV Somon,Male,['Judo'],Tajikistan
NOBLE Kathleen,Female,['Rowing'],Uganda
BEREZNICKI Mateusz,Male,['Boxing'],Poland
CISSE Ibrahima,Male,['Football'],Mali
SISSOKHO Issouf,Male,['Football'],Mali
QUERINJEAN Ruben,Male,['Athletics'],Luxembourg
HOFFMANN Vera,Female,['Athletics'],Luxembourg
KLEIN Pit,Male,['Archery'],Luxembourg
DALEIDEN CIUFERRI Ralph,Male,['Swimming'],Luxembourg
MLADENOVIC Luka,Male,['Table Tennis'],Luxembourg
de NUTTE Sarah,Female,['Table Tennis'],Luxembourg
WAGNER EHLINGER Nicolas,Male,['Equestrian'],Luxembourg
NI Xia Lian,Female,['Table Tennis'],Luxembourg
TAKACS Kincso,Female,['Canoe Sprint'],Hungary
TOTKA Sandor,Male,['Canoe Sprint'],Hungary
VARGA Adam,Male,['Canoe Sprint'],Hungary
GUAPO Laetitia,Female,['3x3 Basketball'],France
LIMOUZIN Hortense,Female,['3x3 Basketball'],France
PAGET Marie Eve,Female,['3x3 Basketball'],France
DJEKOUNDADE Myriam,Female,['3x3 Basketball'],France
CANJURA ARTIGA Uriel Francisco,Male,['Badminton'],El Salvador
HERNANDEZ Nixon,Male,['Swimming'],El Salvador
MARQUEZ Celina,Female,['Swimming'],El Salvador
IGLESIAS Mauro,Male,['Skateboarding'],Argentina
PEREZ Bryan,Male,['Surfing'],El Salvador
ANYANACHO Elizabeth Oluchi,Female,['Taekwondo'],Nigeria
ARATHOON PACAS Enrique Jose,Male,['Sailing'],El Salvador
FIRISUA Sharon,Female,['Athletics'],Solomon Islands
LETTSOME Thad,Male,['Sailing'],"Virgin Islands, B"
de ARMAS RODRIGUEZ Kevin Yuran,Male,['Wrestling'],Cuba
ORTA SANCHEZ Luis Alberto,Male,['Wrestling'],Cuba
PENA FLORES Yosvanys,Male,['Wrestling'],Cuba
ROSILLO KINDELAN Gabriel Alejandro,Male,['Wrestling'],Cuba
LOPEZ NUNEZ Mijain,Male,['Wrestling'],Cuba
LAVSKYY Vladyslav,Male,['Athletics'],Ukraine
OLYANOVSKA Lyudmila,Female,['Athletics'],Ukraine
KORSUN Olha,Female,['Athletics'],Ukraine
SOBCHUK Olena,Female,['Athletics'],Ukraine
MELNYK Tetyana,Female,['Athletics'],Ukraine
SVITLYCHNYI Serhii,Male,['Athletics'],Ukraine
BEKH-ROMANCHUK Maryna,Female,['Athletics'],Ukraine
LEVCHENKO Yuliia,Female,['Athletics'],Ukraine
RYZHYKOVA Anna,Female,['Athletics'],Ukraine
SHOSTAK Maryana,Female,['Athletics'],Ukraine
KLYMETS Iryna,Female,['Athletics'],Ukraine
KOKOSHKO Roman,Male,['Athletics'],Ukraine
FELFNER Artur,Male,['Athletics'],Ukraine
MAHUCHIKH Yaroslava,Female,['Athletics'],Ukraine
SHEVCHUK Hanna,Female,['Athletics'],Ukraine
POHORILKO Oleksandr,Male,['Athletics'],Ukraine
KOKHAN Mykhaylo,Male,['Athletics'],Ukraine
SAKHARUK Mariia,Female,['Athletics'],Ukraine
DOROSHCHUK Oleh,Male,['Athletics'],Ukraine
BANZERUK Ivan,Male,['Athletics'],Ukraine
HLAVAN Ihor,Male,['Athletics'],Ukraine
GERASHCHENKO Iryna,Female,['Athletics'],Ukraine
DANYLENKO Danylo,Male,['Athletics'],Ukraine
TKACHUK Viktoriya,Female,['Athletics'],Ukraine
PROTSENKO Andrii,Male,['Athletics'],Ukraine
MILLER Alex,Male,['Cycling Mountain Bike'],Namibia
BELOMOINA Yana,Female,['Cycling Mountain Bike'],Ukraine
HUDYMA Oleksandr,Male,['Cycling Mountain Bike'],Ukraine
GUZMAN LOPEZ Yusneylis,Female,['Wrestling'],Cuba
MARCHENKO Veronika,Female,['Archery'],Ukraine
USACH Mykhailo,Male,['Archery'],Ukraine
US Viktoriia,Female,['Canoe Slalom'],Ukraine
AFRIFAH Blessing Akwasi,Male,['Athletics'],Israel
AMARE Girmaw,Male,['Athletics'],Israel
ALAME Haimro,Male,['Athletics'],Israel
YOHUANG Phurit,Male,['Modern Pentathlon'],Thailand
NYMAN Marcus,Male,['Judo'],Sweden
BABULFATH Tara,Female,['Judo'],Sweden
BIRIUKOVA Yuliia,Female,['Cycling Road'],Ukraine
BUDIAK Anatolii,Male,['Cycling Road'],Ukraine
MARIN POTRILLE Milaimy de la Carid,Female,['Wrestling'],Cuba
ZANGO Hugues Fabrice,Male,['Athletics'],Burkina Faso
BAMOGO Awa,Female,['Cycling Road'],Burkina Faso
MYKHAILOV Vasyl,Male,['Wrestling'],Ukraine
KHOTSIANIVSKYI Oleksandr,Male,['Wrestling'],Ukraine
McHEDLIDZE Murazi,Male,['Wrestling'],Ukraine
KOALA Marthe,Female,['Athletics'],Burkina Faso
VALDES TOBIER Alejandro Enrique,Male,['Wrestling'],Cuba
GARZON CABALLERO Geandry,Male,['Wrestling'],Cuba
LOUIS Marc Brian,Male,['Athletics'],Singapore
LEE Chia Hsin,Female,['Badminton'],Chinese Taipei
AKBUDAK Burhan,Male,['Wrestling'],Türkiye
CENGIZ Ali,Male,['Wrestling'],Türkiye
BAKIR Muhammet Hamza,Male,['Wrestling'],Türkiye
ROUGIER-LAGANE Christopher,Male,['Cycling Road'],Mauritius
AN Byeong Hun,Male,['Golf'],Korea
KIM Hyo Joo,Female,['Golf'],Korea
KIM Tom,Male,['Golf'],Korea
KO Jin Young,Female,['Golf'],Korea
URSU Vladislav,Male,['Table Tennis'],Republic of Moldova
BASAR Enes,Male,['Wrestling'],Türkiye
NICHITA Anastasia,Female,['Wrestling'],Republic of Moldova
RINGACI Irina,Female,['Wrestling'],Republic of Moldova
DRAGUTAN Mariana,Female,['Wrestling'],Republic of Moldova
OHRSTROM Isak,Male,['Canoe Slalom'],Sweden
JOZSA Levente Mark,Male,['Taekwondo'],Hungary
MARTON Viviana,Female,['Taekwondo'],Hungary
SALIM Omar Gergely,Male,['Taekwondo'],Hungary
PETRASHOV Denis,Male,['Swimming'],Kyrgyzstan
TEFERI Maru,Male,['Athletics'],Israel
SCHOBER Sarah,Female,['Golf'],Austria
SPITZ Emma,Female,['Golf'],Austria
GREENE Darragh,Male,['Swimming'],Ireland
O DONOVAN Paul,Male,['Rowing'],Ireland
SWEETNAM Shane,Male,['Equestrian'],Ireland
KENNY Darragh,Male,['Equestrian'],Ireland
CROSS Timothy,Male,['Hockey'],Ireland
COLE Lee,Male,['Hockey'],Ireland
PAGE Nicholas,Male,['Hockey'],Ireland
SALEEM Ziyad,Male,['Swimming'],Sudan
NILSSON GARIP Emilia,Female,['Diving'],Sweden
COLEMAN Michelle,Female,['Swimming'],Sweden
ELIASSON Isak,Male,['Swimming'],Sweden
PERSSON Elias,Male,['Swimming'],Sweden
HANSON Robin,Male,['Swimming'],Sweden
HANSSON Sophie,Female,['Swimming'],Sweden
HANSSON Louise,Female,['Swimming'],Sweden
JOHANSSON Victor,Male,"['Marathon Swimming', 'Swimming']",Sweden
JUNEVIK Sara,Female,['Swimming'],Sweden
PERSSON Erik,Male,['Swimming'],Sweden
SEELIGER Bjoern,Male,['Swimming'],Sweden
SJOESTROEM Sarah,Female,['Swimming'],Sweden
AASTEDT Sofia,Female,['Swimming'],Sweden
ROSVALL Hanna,Female,['Swimming'],Sweden
SAADELDIN Rana,Female,['Swimming'],Sudan
WINBERG Hampus,Male,['Skateboarding'],Sweden
STRAKA Se,Male,['Golf'],Austria
CAZAUTE Helena,Female,['Volleyball'],France
BAUER Christina,Female,['Volleyball'],France
SYLVES Amandha,Female,['Volleyball'],France
GELIN Juliette,Female,['Volleyball'],France
ROTAR Amelie,Female,['Volleyball'],France
GIARDINO Amandine,Female,['Volleyball'],France
OLINGA ANDELA Leandra,Female,['Volleyball'],France
RESPAUT Emilie,Female,['Volleyball'],France
STOJILJKOVIC Nina,Female,['Volleyball'],France
BAH Halimatou,Female,['Volleyball'],France
GICQUEL Lucille,Female,['Volleyball'],France
SCHALK Maeva,Female,['Volleyball'],France
NDIAYE Iman,Female,['Volleyball'],France
AYALE Gashau,Male,['Athletics'],Israel
GORYCKA Paula,Female,['Cycling Mountain Bike'],Poland
LARSSON Victoria,Female,['Shooting'],Sweden
LEVIN-ANDERSSON Rickard,Male,['Shooting'],Sweden
LINDGREN Victor,Male,['Shooting'],Sweden
MADSEN Marcus,Male,['Shooting'],Sweden
SVENSSON Marcus,Male,['Shooting'],Sweden
NILSSON Stefan,Male,['Shooting'],Sweden
LAWNER Stina,Female,['Shooting'],Sweden
ANIOLKOWSKI Stanislaw,Male,['Cycling Road'],Poland
LUKASIK Krzysztof,Male,['Cycling Mountain Bike'],Poland
NIEWIADOMA Katarzyna,Female,['Cycling Road'],Poland
SKALNIAK-SOJKA Agnieszka,Female,['Cycling Road'],Poland
LACH Marta,Female,['Cycling Road'],Poland
KWIATKOWSKI Michal,Male,['Cycling Road'],Poland
PIKULIK Daria,Female,['Cycling Track'],Poland
RUDYK Mateusz,Male,['Cycling Track'],Poland
LOS Urszula,Female,['Cycling Track'],Poland
GACKA Kinga,Female,['Athletics'],Poland
HARATYK Michal,Male,['Athletics'],Poland
KAROLEWSKI Marcin,Male,['Athletics'],Poland
KROLIK Kinga,Female,['Athletics'],Poland
MRZYGLOD Cyprian,Male,['Athletics'],Poland
POPOWICZ-DRAPALA Marika,Female,['Athletics'],Poland
RZEZNICZAK Mateusz,Male,['Athletics'],Poland
SULEK-SCHUBERT Adrianna,Female,['Athletics'],Poland
SWIETY-ERSETIC Justyna,Female,['Athletics'],Poland
SWOBODA Ewa,Female,['Athletics'],Poland
SZWED Maksymilian,Male,['Athletics'],Poland
SZYMANSKI Jakub,Male,['Athletics'],Poland
TOMALA Dawid,Male,['Athletics'],Poland
WDOWIK Oliwer,Male,['Athletics'],Poland
WEGNER Dawid,Male,['Athletics'],Poland
WRONA-KUTRZEPA Alicja,Female,['Athletics'],Poland
ZABAWSKA Daria,Female,['Athletics'],Poland
KARWACKA Marlena,Female,['Cycling Track'],Poland
PETRI Paulina,Female,['Cycling Track'],Poland
SIBIAK Nikola,Female,['Cycling Track'],Poland
BANASZEK Alan,Male,['Cycling Track'],Poland
LORKOWSKA Patrycja,Female,['Cycling Track'],Poland
PIKULIK Wiktoria,Female,['Cycling Track'],Poland
ANDREJCZYK Maria,Female,['Athletics'],Poland
BEN HLIMA Maher,Male,['Athletics'],Poland
BOGACZYNSKI Igor,Male,['Athletics'],Poland
BORKOWSKI Mateusz,Male,['Athletics'],Poland
BUKOWIECKI Konrad,Male,['Athletics'],Poland
CHOJECKA Olga,Female,['Athletics'],Poland
CZYKIER Damian,Male,['Athletics'],Poland
DUSZYNSKI Kajetan,Male,['Athletics'],Poland
ELLWARD Agnieszka,Female,['Athletics'],Poland
FAJDEK Pawel,Male,['Athletics'],Poland
FORMELLA Aleksandra,Female,['Athletics'],Poland
GRZEGORZEWICZ Patryk,Male,['Athletics'],Poland
HOROWSKA Nikola,Female,['Athletics'],Poland
KACZMAREK Natalia,Female,['Athletics'],Poland
KARDASZ Klaudia,Female,['Athletics'],Poland
KILJAN Krzysztof,Male,['Athletics'],Poland
KOMANSKI Albert,Male,['Athletics'],Poland
KONIECZEK Aneta,Female,['Athletics'],Poland
KONIECZEK Alicja,Female,['Athletics'],Poland
KOPRON Malwina,Female,['Athletics'],Poland
KOTWILA Martyna,Female,['Athletics'],Poland
KRUKOWSKI Marcin,Male,['Athletics'],Poland
KUS Anastazja,Female,['Athletics'],Poland
LISEK Piotr,Male,['Athletics'],Poland
LISOWSKA Aleksandra,Female,['Athletics'],Poland
LIZAKOWSKA Weronika,Female,['Athletics'],Poland
MACH Angelika,Female,['Athletics'],Poland
NIEMCZYK Magdalena,Female,['Athletics'],Poland
NOWICKI Wojciech,Male,['Athletics'],Poland
PLOCINSKA Aleksandra,Female,['Athletics'],Poland
RAK Fili,Male,['Athletics'],Poland
ROMASZKO Monika,Female,['Athletics'],Poland
SKRZYSZOWSKA Pia,Female,['Athletics'],Poland
SOBERA Robert,Male,['Athletics'],Poland
SOLTYSIAK Daniel,Male,['Athletics'],Poland
STEFANOWICZ Magdalena,Female,['Athletics'],Poland
TSIMANOUSKAYA Krystsina,Female,['Athletics'],Poland
WIELGOSZ Anna,Female,['Athletics'],Poland
WLODARCZYK Anita,Female,['Athletics'],Poland
ZALEWSKI Karol,Male,['Athletics'],Poland
ZDZIEBLO Katarzyna,Female,['Athletics'],Poland
ZODZIK Maria,Female,['Athletics'],Poland
MANSSON Tilda,Female,['Triathlon'],Sweden
VICTOR Lindon,Male,['Athletics'],Grenada
PETERS Anderson,Male,['Athletics'],Grenada
AYAYI Valeriane,Female,['Basketball'],France
BADIANE Marieme,Female,['Basketball'],France
BERNIES Romane,Female,['Basketball'],France
CHERY Alexia,Female,['Basketball'],France
FAUTHOUX Marine,Female,['Basketball'],France
JOHANNES Marine,Female,['Basketball'],France
LACAN Leila,Female,['Basketball'],France
MALONGA Dominique,Female,['Basketball'],France
MICHEL BOURY Sarah,Female,['Basketball'],France
RUPERT Iliana,Female,['Basketball'],France
SALAUN Janelle,Female,['Basketball'],France
WILLIAMS Gabby,Female,['Basketball'],France
DIARRA Lassine,Male,['Football'],Mali
ALBICY Andrew,Male,['Basketball'],France
BATUM Nicolas,Male,['Basketball'],France
de COLO Nando,Male,['Basketball'],France
FOURNIER Evan,Male,['Basketball'],France
GOBERT Rudy,Male,['Basketball'],France
LESSORT Mathias,Male,['Basketball'],France
NTILIKINA Frank,Male,['Basketball'],France
YABUSELE Guerschon,Male,['Basketball'],France
WEMBANYAMA Victor,Male,['Basketball'],France
CORDINIER Isaia,Male,['Basketball'],France
COULIBALY Bilal,Male,['Basketball'],France
STRAZEL Matthew,Male,['Basketball'],France
STENSILS Linnea,Female,['Canoe Sprint'],Sweden
NATHELL Martin,Male,['Canoe Sprint'],Sweden
ANDERSSON Melina,Female,['Canoe Sprint'],Sweden
WIKBERG Moa,Female,['Canoe Sprint'],Sweden
HAZZARD Halle,Female,['Athletics'],Grenada
BRIZARD Antoine,Male,['Volleyball'],France
CARLE Timothee,Male,['Volleyball'],France
CHINENYEZE Barthelemy,Male,['Volleyball'],France
CLEVENOT Trevor,Male,['Volleyball'],France
FAURE Theo,Male,['Volleyball'],France
GREBENNIKOV Jenia,Male,['Volleyball'],France
JOUFFROY Quentin,Male,['Volleyball'],France
le GOFF Nicolas,Male,['Volleyball'],France
LOUATI Yacine,Male,['Volleyball'],France
NGAPETH Earvin,Male,['Volleyball'],France
PATRY Jean,Male,['Volleyball'],France
TILLIE Kevin,Male,['Volleyball'],France
TONIUTTI Benjamin,Male,['Volleyball'],France
GROBBELAAR Christie,Male,['Rugby Sevens'],South Africa
OOSTHUIZEN Ryan,Male,['Rugby Sevens'],South Africa
VISSER Impi,Male,['Rugby Sevens'],South Africa
DAVIDS Zain,Male,['Rugby Sevens'],South Africa
PRETORIUS Tiaan,Male,['Rugby Sevens'],South Africa
BROWN Ronald,Male,['Rugby Sevens'],South Africa
WILLIAMS Shaun,Male,['Rugby Sevens'],South Africa
SOYIZWAPI Siviwe,Male,['Rugby Sevens'],South Africa
van WYK Shilton,Male,['Rugby Sevens'],South Africa
SPECMAN Rosko,Male,['Rugby Sevens'],South Africa
LEYDS Tristan,Male,['Rugby Sevens'],South Africa
ORTEGA Alejandra,Female,['Athletics'],Mexico
MERCADO MARTINEZ Yarimar,Female,['Shooting'],Puerto Rico
BEDDOES Alex,Male,['Athletics'],Cook Islands
CONNOLLY Lanihei,Female,['Swimming'],Cook Islands
PINEIRO Steven,Male,['Skateboarding'],Puerto Rico
TRAN Thi Nhi Yen,Female,['Athletics'],Vietnam
JUN Woongtae,Male,['Modern Pentathlon'],Korea
KIM Sunwoo,Female,['Modern Pentathlon'],Korea
SEO Changwan,Male,['Modern Pentathlon'],Korea
SEONG Seungmin,Female,['Modern Pentathlon'],Korea
TRINH Thu Vinh,Female,['Shooting'],Vietnam
LE Thi Mong Tuyen,Female,['Shooting'],Vietnam
LIN Yun-Ju,Male,['Table Tennis'],Chinese Taipei
CHUANG Chih-Yuan,Male,['Table Tennis'],Chinese Taipei
KAO Cheng-Jui,Male,['Table Tennis'],Chinese Taipei
CHENG I-Ching,Female,['Table Tennis'],Chinese Taipei
CHEN Szu-Yu,Female,['Table Tennis'],Chinese Taipei
CHIEN Tung-Chuan,Female,['Table Tennis'],Chinese Taipei
TANG Chia-Hung,Male,['Artistic Gymnastics'],Chinese Taipei
TING Hua-Tien,Female,['Artistic Gymnastics'],Chinese Taipei
TSAO Chia Yi,Female,['Tennis'],Chinese Taipei
THOMSEN Marcus,Male,['Athletics'],Norway
HENRIKSEN Eivind,Male,['Athletics'],Norway
IUEL Amalie,Female,['Athletics'],Norway
JAEGER Henriette,Female,['Athletics'],Norway
MOEN Sondre Nordstad,Male,['Athletics'],Norway
ROOTH Markus,Male,['Athletics'],Norway
RETZIUS Lene Onsrud,Female,['Athletics'],Norway
KLOSTER Line,Female,['Athletics'],Norway
GUTTORMSEN Simen,Male,['Athletics'],Norway
GUTTORMSEN Sondre,Male,['Athletics'],Norway
MEZNGI Zerei Kbrom,Male,['Athletics'],Norway
INGVALDSEN Havard Bentdal,Male,['Athletics'],Norway
GROVDAL Karoline Bjerkeli,Female,['Athletics'],Norway
LILLEFOSSE Pal Haugen,Male,['Athletics'],Norway
MARDAL Thomas,Male,['Athletics'],Norway
SKOTHEIM Sander,Male,['Athletics'],Norway
MOL Anders Berntsen,Male,['Beach Volleyball'],Norway
SOERUM Christian Sandlie,Male,['Beach Volleyball'],Norway
HOFSTAD Sunniva,Female,['Boxing'],Norway
SHIHA Omar,Male,['Boxing'],Norway
AMUNDSEN Kristine Strand,Female,['Canoe Sprint'],Norway
SLETSJOEE Anna Margrete,Female,['Canoe Sprint'],Norway
VIRIK Maria,Female,['Canoe Sprint'],Norway
ORITSLAND Hedda,Female,['Canoe Sprint'],Norway
ROEHME Knut,Male,['Cycling Mountain Bike'],Norway
WAERENSKJOLD Soeren,Male,['Cycling Road'],Norway
EDSETH Marte Berg,Female,['Cycling Road'],Norway
FOSS Tobias,Male,['Cycling Road'],Norway
GASKJENN Ingvild,Female,['Cycling Road'],Norway
STENBERG Anita,Female,['Cycling Track'],Norway
TUXEN Helle,Female,['Diving'],Norway
FREESE Isabel,Female,['Equestrian'],Norway
GULLIKSEN Victoria,Female,['Equestrian'],Norway
STAVNAR Madelene,Female,['Golf'],Norway
BORGE Celine,Female,['Golf'],Norway
HOVLAND Viktor,Male,['Golf'],Norway
BJOERNSEN Kristian,Male,['Handball'],Norway
BARTHOLD Sebastian Hein,Male,['Handball'],Norway
LYSE Simen Ulstad,Male,['Handball'],Norway
BERGERUD Torbjoern Sittru,Male,['Handball'],Norway
OEVERBY Petter,Male,['Handball'],Norway
REINKIND Harald,Male,['Handball'],Norway
GROENDAHL Tobias Schjoelberg,Male,['Handball'],Norway
SAEVERAAS Kristian Skinstad,Male,['Handball'],Norway
GULLERUD Magnus,Male,['Handball'],Norway
SAGOSEN Sander,Male,['Handball'],Norway
AGA Vetle Eck,Male,['Handball'],Norway
BLONZ Alexandre Christoffersen,Male,['Handball'],Norway
SETTERBLOM Gabriel Ask,Male,['Handball'],Norway
MOERK Nora,Female,['Handball'],Norway
HERREM Camilla,Female,['Handball'],Norway
RUSHFELDT DEILA Thale,Female,['Handball'],Norway
SOLBERG-OESTHASSEL Silje,Female,['Handball'],Norway
INGSTAD Vilde,Female,['Handball'],Norway
DAVIDSEN Marie,Female,['Handball'],Norway
REISTAD Henny,Female,['Handball'],Norway
SKOGRAND Stine,Female,['Handball'],Norway
SOLBERG-ISAKSEN Sanna,Female,['Handball'],Norway
JACOBSEN Marit,Female,['Handball'],Norway
LUNDE Katrine,Female,['Handball'],Norway
BAKKERUD Ingvild,Female,['Handball'],Norway
BREISTOEL Kristine,Female,['Handball'],Norway
KRISTIANSEN Veronica,Female,['Handball'],Norway
OFTEDAL Stine Bredal,Female,['Handball'],Norway
BRATTSET DALE Kari,Female,['Handball'],Norway
AARDAHL Maren,Female,['Handball'],Norway
HELSETH Martin,Male,['Rowing'],Norway
HELSETH Thea,Female,['Rowing'],Norway
HELVIG Jan Oscar Stabe,Male,['Rowing'],Norway
BRUN Kristoffer,Male,['Rowing'],Norway
JUEL Jonas Slettemark,Male,['Rowing'],Norway
KAVLIE Inger Seim,Female,['Rowing'],Norway
SOLBAKKEN Erik Andre,Male,['Rowing'],Norway
BENSKE Lars Martin,Male,['Rowing'],Norway
BORCH Kjetil,Male,['Rowing'],Norway
TJOEM Ask Jarl,Male,['Rowing'],Norway
MAHARANI Maryam March,Female,['Judo'],Indonesia
NADEEM Arshad,Male,['Athletics'],Pakistan
MOBEKK Mina,Female,['Sailing'],Norway
ROENNINGEN Marie,Female,['Sailing'],Norway
TOMASGAARD Hermann,Male,['Sailing'],Norway
HOEST Line Flem,Female,['Sailing'],Norway
NAESS Helene,Female,['Sailing'],Norway
LIA Nicholas,Male,['Swimming'],Norway
JOENTVEDT Jon,Male,['Swimming'],Norway
CHRISTIANSEN Henrik,Male,"['Marathon Swimming', 'Swimming']",Norway
RUUD Casper,Male,['Tennis'],Norway
MILLER Lotte,Female,['Triathlon'],Norway
LOVSETH Solveig,Female,['Triathlon'],Norway
THORN Vetle Bergsvik,Male,['Triathlon'],Norway
BLUMMENFELT Kristian,Male,['Triathlon'],Norway
KOANDA Solfrid Eila Amena,Female,['Weightlifting'],Norway
BULLEN Grace Jacob,Female,['Wrestling'],Norway
SEIITBEK UULU Munarbek,Male,['Boxing'],Kyrgyzstan
RIAZ Faiqa,Female,['Athletics'],Pakistan
DOSTAL Josef,Male,['Canoe Sprint'],Czechia
FUKSA Martin,Male,['Canoe Sprint'],Czechia
FUKSA Petr,Male,['Canoe Sprint'],Czechia
HAVEL Daniel,Male,['Canoe Sprint'],Czechia
PALOUDOVA Anezka,Female,['Canoe Sprint'],Czechia
SPICAR Jakub,Male,['Canoe Sprint'],Czechia
KAPIRANTE David Sanayek,Male,['Athletics'],Kenya
BURSKA Zofia,Female,['Sailing'],Czechia
SVIKOVA Katerina,Female,['Sailing'],Czechia
TKADLECOVA Sara,Female,['Sailing'],Czechia
BACHER Florian,Male,['Equestrian'],Austria
LEHFELLNER Stefan,Male,['Equestrian'],Austria
MAX-THEURER Victoria,Female,['Equestrian'],Austria
